Time,Team,Operation,BuyVolume,SellVolume,EtfPosition,FuturePosition,EtfPrice,FuturePrice,TotalFees,AccountBalance,ProfitOrLoss,Status
264.25,TraderTwo,Tick,2252,2206,46,-46,151500,152200,22483,-300183,-313983,OK
264.469,TraderOne,Tick,2213,2168,45,-45,151500,152200,39413,-157613,-171113,OK
264.469,TraderTwo,Tick,2252,2206,46,-46,151500,152200,22483,-300183,-313983,OK
264.797,TraderOne,Tick,2213,2168,45,-45,151500,151800,39413,-157613,-171113,OK
264.797,TraderTwo,Tick,2252,2206,46,-46,151500,151800,22483,-300183,-313983,OK
265.0,TraderOne,Tick,2213,2178,35,-35,151400,151800,39716,-161916,-172416,OK
265.0,TraderTwo,Tick,2262,2206,56,-56,151400,151800,22332,-297032,-313832,OK
265.234,TraderOne,Tick,2223,2178,45,-45,151400,151800,39565,-158765,-172265,OK
265.234,TraderTwo,Tick,2262,2216,46,-46,151400,151800,22635,-301335,-315135,OK
265.547,TraderOne,Tick,2223,2178,45,-45,151400,151800,39565,-158765,-172265,OK
265.547,TraderTwo,Tick,2262,2216,46,-46,151400,151800,22635,-301335,-315135,OK
265.75,TraderOne,Tick,2223,2178,45,-45,151400,151800,39565,-158765,-172265,OK
265.75,TraderTwo,Tick,2262,2216,46,-46,151400,151800,22635,-301335,-315135,OK
266.0,TraderOne,Tick,2223,2188,35,-35,152000,151800,39413,-164613,-157613,OK
266.0,TraderTwo,Tick,2262,2226,36,-36,152000,151800,22483,-307183,-299983,OK
266.281,TraderOne,Tick,2223,2188,35,-35,152000,151800,39413,-164613,-157613,OK
266.281,TraderTwo,Tick,2262,2226,36,-36,152000,151800,22483,-307183,-299983,OK
266.5,TraderOne,Tick,2223,2194,29,-29,151800,151800,39322,-166322,-166322,OK
266.5,TraderTwo,Tick,2262,2226,36,-36,151800,151800,22483,-307183,-307183,OK
266.797,TraderOne,Tick,2233,2194,39,-39,151800,151800,39626,-165626,-165626,OK
266.797,TraderTwo,Tick,2262,2236,26,-26,151800,151800,22331,-310031,-310031,OK
266.969,TraderOne,Tick,2233,2194,39,-39,151800,152200,39626,-165626,-177326,OK
266.969,TraderTwo,Tick,2262,2236,26,-26,151800,152200,22331,-310031,-317831,OK
267.281,TraderOne,Tick,2233,2198,35,-35,152000,152200,39565,-166765,-173765,OK
267.281,TraderTwo,Tick,2272,2236,36,-36,152000,152200,22635,-308335,-315535,OK
267.469,TraderOne,Tick,2233,2204,29,-35,152100,152200,39474,745326,-170774,OK
267.469,TraderTwo,Tick,2272,2246,26,-36,152100,152200,22483,1211817,-312783,OK
267.797,TraderOne,Tick,2233,2204,29,-29,152100,152200,39474,-168474,-171374,OK
267.797,TraderTwo,Tick,2272,2246,26,-26,152100,152200,22483,-311183,-313783,OK
267.969,TraderOne,Tick,2233,2204,29,-29,152100,152200,39474,-168474,-171374,OK
267.969,TraderTwo,Tick,2272,2246,26,-26,152100,152200,22483,-311183,-313783,OK
268.25,TraderOne,Tick,2243,2204,39,-39,152100,152200,39778,-164778,-168678,OK
268.25,TraderTwo,Tick,2282,2246,36,-36,152100,152200,22787,-307487,-311087,OK
268.516,TraderOne,Tick,2253,2204,49,-49,152200,152200,40083,-161683,-161683,OK
268.516,TraderTwo,Tick,2291,2246,45,-45,152200,152200,23061,-305061,-305061,OK
268.797,TraderOne,Tick,2253,2205,48,-48,152200,152600,40113,-162113,-176513,OK
268.797,TraderTwo,Tick,2292,2246,46,-46,152200,152600,23046,-304746,-318546,OK
269.016,TraderOne,Tick,2253,2205,48,-48,152200,152600,40113,-162113,-176513,OK
269.016,TraderTwo,Tick,2292,2246,46,-46,152200,152600,23046,-304746,-318546,OK
269.266,TraderOne,Tick,2253,2205,48,-48,152200,152600,40113,-162113,-176513,OK
269.266,TraderTwo,Tick,2292,2246,46,-46,152200,152600,23046,-304746,-318546,OK
269.547,TraderOne,Tick,2253,2205,48,-48,152200,153000,40113,-162113,-176513,OK
269.547,TraderTwo,Tick,2292,2246,46,-46,152200,153000,23046,-304746,-318546,OK
269.75,TraderOne,Tick,2263,2205,58,-58,152200,153000,40417,-158417,-175817,OK
269.75,TraderTwo,Tick,2292,2256,36,-36,152200,153000,22894,-310594,-321394,OK
270.0,TraderOne,Tick,2273,2205,68,-68,152100,153000,40265,-153265,-173665,OK
270.0,TraderTwo,Tick,2302,2256,46,-46,152100,153000,23199,-306899,-320699,OK
270.219,TraderOne,Tick,2273,2210,63,-63,152300,153000,40189,-156189,-175089,OK
270.219,TraderTwo,Tick,2312,2256,56,-56,152300,153000,23504,-303204,-320004,OK
270.484,TraderOne,Tick,2273,2210,63,-63,152300,152900,40189,-156189,-175089,OK
270.484,TraderTwo,Tick,2312,2256,56,-56,152300,152900,23504,-303204,-320004,OK
270.734,TraderOne,Tick,2273,2210,63,-63,152300,152900,40189,-156189,-175089,OK
270.734,TraderTwo,Tick,2312,2256,56,-56,152300,152900,23504,-303204,-320004,OK
270.953,TraderOne,Tick,2273,2220,53,-53,152400,153000,40037,-162037,-177937,OK
270.953,TraderTwo,Tick,2322,2256,66,-66,152400,153000,23809,-298509,-318309,OK
271.203,TraderOne,Tick,2273,2220,53,-53,152500,153000,40037,-162037,-177937,OK
271.203,TraderTwo,Tick,2322,2266,56,-56,152500,153000,23657,-305357,-322157,OK
271.469,TraderOne,Tick,2273,2230,43,-43,152700,153300,39884,-168884,-181784,OK
271.469,TraderTwo,Tick,2322,2276,46,-46,152700,153300,23504,-312204,-326004,OK
271.766,TraderOne,Tick,2283,2240,43,-53,153000,153600,40037,1365963,-182937,OK
271.766,TraderTwo,Tick,2332,2286,46,-56,153000,153600,23657,1222643,-327157,OK
272.047,TraderOne,Tick,2293,2240,53,-53,153100,153600,39884,-166884,-182784,OK
272.047,TraderTwo,Tick,2342,2286,56,-56,153100,153600,23504,-310204,-327004,OK
272.203,TraderOne,Tick,2293,2240,53,-53,153100,153600,39884,-166884,-182784,OK
272.203,TraderTwo,Tick,2342,2286,56,-56,153100,153600,23504,-310204,-327004,OK
272.547,TraderOne,Tick,2293,2250,43,-43,153600,153600,40190,-171190,-171190,OK
272.547,TraderTwo,Tick,2342,2296,46,-46,153600,153600,23810,-314510,-314510,OK
272.719,TraderOne,Tick,2303,2250,53,-53,152800,153600,40037,-168037,-183937,OK
272.719,TraderTwo,Tick,2352,2296,56,-56,152800,153600,23657,-311357,-328157,OK
272.969,TraderOne,Tick,2303,2250,53,-53,152800,153600,40037,-168037,-183937,OK
272.969,TraderTwo,Tick,2352,2296,56,-56,152800,153600,23657,-311357,-328157,OK
273.25,TraderOne,Tick,2303,2250,53,-53,152800,153600,40037,-168037,-183937,OK
273.25,TraderTwo,Tick,2352,2296,56,-56,152800,153600,23657,-311357,-328157,OK
273.5,TraderOne,Tick,2313,2250,63,-63,152600,153600,39884,-162884,-181784,OK
273.5,TraderTwo,Tick,2362,2296,66,-66,152600,153600,23504,-306204,-326004,OK
273.719,TraderOne,Tick,2313,2260,53,-53,152700,153600,40189,-170189,-186089,OK
273.719,TraderTwo,Tick,2362,2306,56,-56,152700,153600,23809,-313509,-330309,OK
274.016,TraderOne,Tick,2313,2270,43,-43,153800,153600,40036,-174036,-165436,OK
274.016,TraderTwo,Tick,2362,2316,46,-46,153800,153600,23656,-317356,-308156,OK
274.203,TraderOne,Tick,2313,2270,43,-43,153800,153600,40036,-174036,-165436,OK
274.203,TraderTwo,Tick,2362,2316,46,-46,153800,153600,23656,-317356,-308156,OK
274.516,TraderOne,Tick,2313,2270,43,-43,153800,152900,40036,-174036,-161136,OK
274.516,TraderTwo,Tick,2362,2316,46,-46,153800,152900,23656,-317356,-303556,OK
274.734,TraderOne,Tick,2313,2280,33,-33,152500,152900,40341,-178341,-188241,OK
274.734,TraderTwo,Tick,2362,2326,36,-36,152500,152900,23961,-321661,-332461,OK
274.969,TraderOne,Tick,2313,2280,33,-33,152500,152900,40341,-178341,-188241,OK
274.969,TraderTwo,Tick,2362,2326,36,-36,152500,152900,23961,-321661,-332461,OK
275.266,TraderOne,Tick,2323,2280,43,-43,152300,152700,40189,-176189,-189089,OK
275.266,TraderTwo,Tick,2372,2326,46,-46,152300,152700,23809,-319509,-333309,OK
275.5,TraderOne,Tick,2323,2289,34,-34,152500,152700,40052,-180552,-187352,OK
275.5,TraderTwo,Tick,2372,2326,46,-46,152500,152700,23809,-319509,-328709,OK
275.75,TraderOne,Tick,2333,2289,44,-44,152600,152700,40357,-174857,-179257,OK
275.75,TraderTwo,Tick,2372,2346,26,-26,152600,152700,23504,-332204,-334804,OK
276.0,TraderOne,Tick,2333,2299,34,-34,152800,152700,40204,-178704,-175304,OK
276.0,TraderTwo,Tick,2382,2346,36,-36,152800,152700,23810,-330510,-326910,OK
276.266,TraderOne,Tick,2333,2299,34,-34,152800,153000,40204,-178704,-185504,OK
276.266,TraderTwo,Tick,2382,2346,36,-36,152800,153000,23810,-330510,-337710,OK
276.516,TraderOne,Tick,2333,2299,34,-34,152800,153100,40204,-178704,-188904,OK
276.516,TraderTwo,Tick,2382,2346,36,-36,152800,153100,23810,-330510,-341310,OK
276.719,TraderOne,Tick,2333,2299,34,-34,152800,153100,40204,-178704,-188904,OK
276.719,TraderTwo,Tick,2382,2346,36,-36,152800,153100,23810,-330510,-341310,OK
277.016,TraderOne,Tick,2343,2299,44,-44,152400,153100,40051,-176551,-189751,OK
277.016,TraderTwo,Tick,2392,2346,46,-46,152400,153100,23657,-328357,-342157,OK
277.266,TraderOne,Tick,2343,2299,44,-44,152400,153100,40051,-176551,-189751,OK
277.266,TraderTwo,Tick,2392,2346,46,-46,152400,153100,23657,-328357,-342157,OK
277.469,TraderOne,Tick,2353,2299,54,-54,152500,153100,40356,-172856,-189056,OK
277.469,TraderTwo,Tick,2392,2356,36,-36,152500,153100,23505,-333205,-344005,OK
277.719,TraderOne,Tick,2353,2309,44,-44,152500,152900,40661,-177161,-190361,OK
277.719,TraderTwo,Tick,2402,2356,46,-46,152500,152900,23353,-330053,-343853,OK
278.062,TraderOne,Tick,2353,2309,44,-44,152500,152900,40661,-177161,-190361,OK
278.062,TraderTwo,Tick,2402,2356,46,-46,152500,152900,23353,-330053,-343853,OK
278.234,TraderOne,Tick,2353,2309,44,-44,152500,152900,40661,-177161,-190361,OK
278.234,TraderTwo,Tick,2402,2356,46,-46,152500,152900,23353,-330053,-343853,OK
278.453,TraderOne,Tick,2353,2309,44,-44,152500,153000,40661,-177161,-190361,OK
278.453,TraderTwo,Tick,2402,2356,46,-46,152500,153000,23353,-330053,-343853,OK
278.766,TraderOne,Tick,2363,2319,44,-44,152700,153200,40813,-180313,-193513,OK
278.766,TraderTwo,Tick,2402,2376,26,-26,152700,153200,23047,-341747,-349547,OK
278.969,TraderOne,Tick,2363,2329,34,-34,152800,153200,41119,-184619,-194819,OK
278.969,TraderTwo,Tick,2402,2376,26,-26,152800,153200,23047,-341747,-349547,OK
279.25,TraderOne,Tick,2363,2339,24,-24,152900,153200,41425,-187925,-195125,OK
279.25,TraderTwo,Tick,2412,2376,36,-36,152900,153200,22894,-339594,-350394,OK
279.516,TraderOne,Tick,2373,2339,34,-34,153000,153200,41731,-186231,-193031,OK
279.516,TraderTwo,Tick,2412,2386,26,-26,153000,153200,22741,-342441,-347641,OK
279.781,TraderOne,Tick,2373,2349,24,-24,152900,153200,42037,-189537,-196737,OK
279.781,TraderTwo,Tick,2422,2386,36,-36,152900,153200,22588,-340288,-351088,OK
279.984,TraderOne,Tick,2373,2349,24,-24,152900,153200,42037,-189537,-196737,OK
279.984,TraderTwo,Tick,2422,2386,36,-36,152900,153200,22588,-340288,-351088,OK
280.234,TraderOne,Tick,2383,2349,34,-34,153000,153000,42343,-188843,-188843,OK
280.234,TraderTwo,Tick,2422,2396,26,-26,153000,153000,22435,-343135,-343135,OK
280.531,TraderOne,Tick,2383,2359,24,-24,152800,152800,42649,-191149,-191149,OK
280.531,TraderTwo,Tick,2422,2406,16,-16,152800,152800,22741,-345441,-345441,OK
280.781,TraderOne,Tick,2383,2369,14,-14,152800,152800,42955,-191455,-191455,OK
280.781,TraderTwo,Tick,2422,2416,6,-6,152800,152800,23047,-345747,-345747,OK
280.984,TraderOne,Tick,2383,2375,8,-8,152800,152600,43138,-192238,-190638,OK
280.984,TraderTwo,Tick,2422,2416,6,-6,152800,152600,23047,-345747,-344547,OK
281.219,TraderOne,Tick,2383,2385,-2,2,152700,152700,43443,-192543,-192543,OK
281.219,TraderTwo,Tick,2432,2416,16,-16,152700,152700,22894,-346594,-346594,OK
281.484,TraderOne,Tick,2393,2385,8,-8,152700,152700,43748,-192848,-192848,OK
281.484,TraderTwo,Tick,2432,2426,6,-6,152700,152700,22741,-347441,-347441,OK
281.75,TraderOne,Tick,2393,2385,8,-8,152700,152700,43748,-192848,-192848,OK
281.75,TraderTwo,Tick,2432,2426,6,-6,152700,152700,22741,-347441,-347441,OK
282.031,TraderOne,Tick,2393,2385,8,-8,152700,152700,43748,-192848,-192848,OK
282.031,TraderTwo,Tick,2432,2426,6,-6,152700,152700,22741,-347441,-347441,OK
282.203,TraderOne,Tick,2403,2385,18,-18,152300,152700,43595,-192695,-198095,OK
282.203,TraderTwo,Tick,2442,2426,16,-16,152300,152700,22588,-347288,-352088,OK
282.453,TraderOne,Tick,2403,2385,18,-18,152300,152700,43595,-192695,-198095,OK
282.453,TraderTwo,Tick,2442,2426,16,-16,152300,152700,22588,-347288,-352088,OK
282.766,TraderOne,Tick,2403,2385,18,-18,152300,152800,43595,-192695,-198095,OK
282.766,TraderTwo,Tick,2442,2426,16,-16,152300,152800,22588,-347288,-352088,OK
283.0,TraderOne,Tick,2413,2385,28,-28,152600,152800,43900,-192000,-197600,OK
283.0,TraderTwo,Tick,2442,2436,6,-6,152600,152800,22435,-350135,-351335,OK
283.219,TraderOne,Tick,2413,2395,18,-18,152600,152800,44205,-195305,-198905,OK
283.219,TraderTwo,Tick,2452,2436,16,-16,152600,152800,22282,-348982,-352182,OK
283.469,TraderOne,Tick,2413,2395,18,-18,152600,152800,44205,-195305,-198905,OK
283.469,TraderTwo,Tick,2452,2436,16,-16,152600,152800,22282,-348982,-352182,OK
283.719,TraderOne,Tick,2413,2395,18,-18,152600,152800,44205,-195305,-198905,OK
283.719,TraderTwo,Tick,2452,2436,16,-16,152600,152800,22282,-348982,-352182,OK
283.969,TraderOne,Tick,2423,2395,28,-28,152300,152800,44052,-194152,-202552,OK
283.969,TraderTwo,Tick,2462,2436,26,-26,152300,152800,22129,-347829,-355629,OK
284.266,TraderOne,Tick,2423,2405,18,-18,153400,152800,43899,-195999,-190599,OK
284.266,TraderTwo,Tick,2462,2446,16,-16,153400,152800,21976,-349676,-344876,OK
284.5,TraderOne,Tick,2423,2405,18,-18,153400,152800,43899,-195999,-190599,OK
284.5,TraderTwo,Tick,2462,2446,16,-16,153400,152800,21976,-349676,-344876,OK
284.797,TraderOne,Tick,2433,2405,28,-28,152400,152800,44205,-195305,-203705,OK
284.797,TraderTwo,Tick,2472,2456,16,-16,152400,152800,21670,-350370,-355170,OK
285.0,TraderOne,Tick,2433,2415,18,-18,152900,153100,44052,-197152,-200752,OK
285.0,TraderTwo,Tick,2482,2456,26,-26,152900,153100,21976,-349676,-354876,OK
285.297,TraderOne,Tick,2442,2425,17,-17,153900,153500,43761,-197261,-192161,OK
285.297,TraderTwo,Tick,2482,2466,16,-16,153900,153500,21823,-354523,-349723,OK
285.547,TraderOne,Tick,2442,2425,17,-17,153900,153500,43761,-197261,-192161,OK
285.547,TraderTwo,Tick,2482,2466,16,-16,153900,153500,21823,-354523,-349723,OK
285.719,TraderOne,Tick,2442,2425,17,-17,153900,153500,43761,-197261,-192161,OK
285.719,TraderTwo,Tick,2482,2466,16,-16,153900,153500,21823,-354523,-349723,OK
286.0,TraderOne,Tick,2442,2425,17,-17,153900,153900,43761,-197261,-197261,OK
286.0,TraderTwo,Tick,2482,2466,16,-16,153900,153900,21823,-354523,-354523,OK
286.281,TraderOne,Tick,2452,2425,27,-27,153600,153600,44068,-195568,-195568,OK
286.281,TraderTwo,Tick,2482,2476,6,-6,153600,153600,21669,-357369,-357369,OK
286.547,TraderOne,Tick,2452,2435,17,-17,153700,153600,44375,-194875,-193175,OK
286.547,TraderTwo,Tick,2492,2476,16,-16,153700,153600,21515,-360215,-358615,OK
286.75,TraderOne,Tick,2452,2445,7,-7,153500,153600,44682,-195182,-195882,OK
286.75,TraderTwo,Tick,2502,2476,26,-26,153500,153600,21361,-361061,-363661,OK
287.047,TraderOne,Tick,2462,2455,7,-7,153900,153600,44375,-194875,-192775,OK
287.047,TraderTwo,Tick,2502,2486,16,-16,153900,153600,21668,-363368,-358568,OK
287.312,TraderOne,Tick,2472,2455,17,-17,153400,153500,44222,-194722,-196422,OK
287.312,TraderTwo,Tick,2502,2496,6,-6,153400,153500,21975,-365675,-366275,OK
287.516,TraderOne,Tick,2477,2465,12,-12,153400,153600,43991,-194991,-197391,OK
287.516,TraderTwo,Tick,2512,2496,16,-16,153400,153600,22282,-365982,-369182,OK
287.75,TraderOne,Tick,2477,2465,12,-12,153400,153600,43991,-194991,-197391,OK
287.75,TraderTwo,Tick,2512,2496,16,-16,153400,153600,22282,-365982,-369182,OK
288.0,TraderOne,Tick,2477,2465,12,-12,153400,153600,43991,-194991,-197391,OK
288.0,TraderTwo,Tick,2512,2496,16,-16,153400,153600,22282,-365982,-369182,OK
288.297,TraderOne,Tick,2477,2475,2,-2,153500,153400,44298,-195298,-195098,OK
288.297,TraderTwo,Tick,2522,2496,26,-26,153500,153400,22128,-366828,-364228,OK
288.5,TraderOne,Tick,2487,2475,12,-12,153300,153400,44145,-195145,-196345,OK
288.5,TraderTwo,Tick,2522,2506,16,-16,153300,153400,22435,-369135,-370735,OK
288.687,TraderOne,Tick,2487,2475,12,-12,153300,153400,44145,-195145,-196345,OK
288.687,TraderTwo,Tick,2522,2506,16,-16,153300,153400,22435,-369135,-370735,OK
289.0,TraderOne,Tick,2497,2475,22,-22,153400,153400,44452,-194452,-194452,OK
289.0,TraderTwo,Tick,2522,2516,6,-6,153400,153400,22282,-371982,-371982,OK
289.203,TraderOne,Tick,2497,2485,12,-12,153400,153400,44759,-197759,-197759,OK
289.203,TraderTwo,Tick,2532,2516,16,-16,153400,153400,22129,-370829,-370829,OK
289.562,TraderOne,Tick,2497,2485,12,-12,153400,153400,44759,-197759,-197759,OK
289.562,TraderTwo,Tick,2532,2516,16,-16,153400,153400,22129,-370829,-370829,OK
289.766,TraderOne,Tick,2497,2495,2,-12,153400,153400,44606,1336394,-197606,OK
289.766,TraderTwo,Tick,2532,2526,6,-16,153400,153400,21976,1163324,-370676,OK
290.016,TraderOne,Tick,2497,2495,2,-2,153400,153400,44606,-198606,-198606,OK
290.016,TraderTwo,Tick,2532,2526,6,-6,153400,153400,21976,-371676,-371676,OK
290.203,TraderOne,Tick,2497,2495,2,-2,153400,153500,44606,-198606,-198806,OK
290.203,TraderTwo,Tick,2532,2526,6,-6,153400,153500,21976,-371676,-372276,OK
290.453,TraderOne,Tick,2497,2495,2,-2,153400,153500,44606,-198606,-198806,OK
290.453,TraderTwo,Tick,2532,2526,6,-6,153400,153500,21976,-371676,-372276,OK
290.781,TraderOne,Tick,2497,2495,2,-2,153400,153500,44606,-198606,-198806,OK
290.781,TraderTwo,Tick,2532,2526,6,-6,153400,153500,21976,-371676,-372276,OK
291.0,TraderOne,Tick,2507,2505,2,-2,153100,153500,44299,-198299,-198899,OK
291.0,TraderTwo,Tick,2542,2536,6,-6,153100,153500,21669,-371369,-373169,OK
291.203,TraderOne,Tick,2507,2505,2,-2,153100,153500,44299,-198299,-198899,OK
291.203,TraderTwo,Tick,2542,2536,6,-6,153100,153500,21669,-371369,-373169,OK
291.453,TraderOne,Tick,2507,2505,2,-2,153100,153500,44299,-198299,-198899,OK
291.453,TraderTwo,Tick,2542,2536,6,-6,153100,153500,21669,-371369,-373169,OK
291.719,TraderOne,Tick,2507,2515,-8,8,153900,153500,44145,-198145,-200545,OK
291.719,TraderTwo,Tick,2542,2546,-4,4,153900,153500,21515,-371215,-372415,OK
292.0,TraderOne,Tick,2507,2515,-8,8,153900,153500,44145,-198145,-200545,OK
292.0,TraderTwo,Tick,2542,2546,-4,4,153900,153500,21515,-371215,-372415,OK
292.234,TraderOne,Tick,2517,2515,2,-2,153600,153500,44452,-199452,-199252,OK
292.234,TraderTwo,Tick,2542,2556,-14,14,153600,153500,21361,-371061,-372461,OK
292.5,TraderOne,Tick,2517,2525,-8,8,153900,153500,44759,-199759,-202159,OK
292.5,TraderTwo,Tick,2552,2566,-14,14,153900,153500,21053,-369753,-373953,OK
292.703,TraderOne,Tick,2517,2535,-18,18,153900,153600,45067,-197067,-202467,OK
292.703,TraderTwo,Tick,2552,2570,-18,18,153900,153600,21176,-368676,-374076,OK
292.953,TraderOne,Tick,2517,2535,-18,18,153900,153600,45067,-197067,-202467,OK
292.953,TraderTwo,Tick,2552,2570,-18,18,153900,153600,21176,-368676,-374076,OK
293.25,TraderOne,Tick,2517,2535,-18,18,153900,153600,45067,-197067,-202467,OK
293.25,TraderTwo,Tick,2552,2570,-18,18,153900,153600,21176,-368676,-374076,OK
293.516,TraderOne,Tick,2517,2535,-18,18,153900,153400,45067,-197067,-202467,OK
293.516,TraderTwo,Tick,2552,2570,-18,18,153900,153400,21176,-368676,-374076,OK
293.734,TraderOne,Tick,2517,2535,-18,18,153900,153400,45067,-197067,-202467,OK
293.734,TraderTwo,Tick,2552,2570,-18,18,153900,153400,21176,-368676,-374076,OK
294.016,TraderOne,Tick,2520,2535,-15,15,153600,153400,45021,-197621,-200621,OK
294.016,TraderTwo,Tick,2562,2570,-8,8,153600,153400,21022,-370522,-372122,OK
294.25,TraderOne,Tick,2520,2535,-15,15,153600,153400,45021,-197621,-200621,OK
294.25,TraderTwo,Tick,2562,2570,-8,8,153600,153400,21022,-370522,-372122,OK
294.484,TraderOne,Tick,2527,2545,-18,18,153700,153400,44759,-196759,-202159,OK
294.484,TraderTwo,Tick,2562,2580,-18,18,153700,153400,21191,-369691,-375091,OK
294.766,TraderOne,Tick,2527,2555,-28,28,154000,153400,45066,-195066,-203466,OK
294.766,TraderTwo,Tick,2562,2590,-28,28,154000,153400,21037,-367537,-375937,OK
294.953,TraderOne,Tick,2527,2565,-38,38,153800,153500,45374,-192374,-203774,OK
294.953,TraderTwo,Tick,2562,2600,-38,38,153800,153500,21345,-364845,-376245,OK
295.25,TraderOne,Tick,2527,2565,-38,38,153800,153500,45374,-192374,-203774,OK
295.25,TraderTwo,Tick,2562,2600,-38,38,153800,153500,21345,-364845,-376245,OK
295.516,TraderOne,Tick,2537,2565,-28,28,153800,153500,45220,-196220,-204620,OK
295.516,TraderTwo,Tick,2572,2600,-28,28,153800,153500,21191,-368691,-377091,OK
295.766,TraderOne,Tick,2537,2565,-28,28,153800,153500,45220,-196220,-204620,OK
295.766,TraderTwo,Tick,2572,2600,-28,28,153800,153500,21191,-368691,-377091,OK
296.0,TraderOne,Tick,2537,2565,-28,28,153800,153500,45220,-196220,-204620,OK
296.0,TraderTwo,Tick,2572,2600,-28,28,153800,153500,21191,-368691,-377091,OK
296.25,TraderOne,Tick,2537,2565,-28,28,153800,153500,45220,-196220,-204620,OK
296.25,TraderTwo,Tick,2572,2600,-28,28,153800,153500,21191,-368691,-377091,OK
296.531,TraderOne,Tick,2537,2565,-28,28,153800,153400,45220,-196220,-204620,OK
296.531,TraderTwo,Tick,2572,2600,-28,28,153800,153400,21191,-368691,-377091,OK
296.719,TraderOne,Tick,2537,2573,-36,36,153800,153400,45466,-194066,-204866,OK
296.719,TraderTwo,Tick,2572,2610,-38,38,153800,153400,21499,-365999,-377399,OK
297.047,TraderOne,Tick,2537,2575,-38,38,153800,153400,45435,-193435,-204835,OK
297.047,TraderTwo,Tick,2574,2610,-36,36,153800,153400,21561,-366861,-377661,OK
297.219,TraderOne,Tick,2537,2583,-46,46,153800,153200,45681,-188881,-202681,OK
297.219,TraderTwo,Tick,2582,2610,-28,28,153800,153200,21438,-372338,-380738,OK
297.469,TraderOne,Tick,2547,2583,-36,36,153600,153300,45527,-193727,-204527,OK
297.469,TraderTwo,Tick,2582,2620,-38,38,153600,153300,21745,-369645,-381045,OK
297.703,TraderOne,Tick,2547,2583,-36,36,153600,153300,45527,-193727,-204527,OK
297.703,TraderTwo,Tick,2582,2620,-38,38,153600,153300,21745,-369645,-381045,OK
298.031,TraderOne,Tick,2557,2583,-26,26,153800,153500,45834,-197034,-204834,OK
298.031,TraderTwo,Tick,2592,2630,-38,38,153800,153500,21899,-371799,-383199,OK
298.25,TraderOne,Tick,2567,2593,-26,26,153100,153600,45526,-195726,-187926,OK
298.25,TraderTwo,Tick,2602,2630,-28,28,153100,153600,22207,-376107,-367707,OK
298.453,TraderOne,Tick,2577,2593,-16,16,153100,153600,45832,-191032,-186232,OK
298.453,TraderTwo,Tick,2612,2630,-18,18,153100,153600,22513,-371413,-366013,OK
298.781,TraderOne,Tick,2587,2593,-6,6,153100,153600,46138,-186338,-184538,OK
298.781,TraderTwo,Tick,2622,2630,-8,8,153100,153600,22819,-366719,-364319,OK
298.984,TraderOne,Tick,2591,2593,-2,2,153100,153600,46260,-184860,-184260,OK
298.984,TraderTwo,Tick,2632,2630,2,-2,153100,153600,23125,-363025,-363625,OK
299.234,TraderOne,Tick,2597,2593,4,-4,153600,153400,46168,-185368,-184568,OK
299.234,TraderTwo,Tick,2632,2636,-4,4,153600,153400,23309,-363209,-364009,OK
299.516,TraderOne,Tick,2597,2603,-6,6,153500,153400,46475,-185675,-186275,OK
299.516,TraderTwo,Tick,2642,2636,6,-6,153500,153400,23155,-364055,-363455,OK
299.734,TraderOne,Tick,2607,2603,4,-4,153500,153500,46321,-186521,-186521,OK
299.734,TraderTwo,Tick,2642,2646,-4,4,153500,153500,23462,-364362,-364362,OK
300.0,TraderOne,Tick,2607,2603,4,-4,153500,153700,46321,-186521,-187321,OK
300.0,TraderTwo,Tick,2642,2646,-4,4,153500,153700,23462,-364362,-363562,OK
300.203,TraderOne,Tick,2607,2613,-6,6,153800,153700,46167,-186367,-186967,OK
300.203,TraderTwo,Tick,2652,2646,6,-6,153800,153700,23770,-365670,-365070,OK
300.453,TraderOne,Tick,2617,2613,4,-4,153700,153600,46013,-187213,-186813,OK
300.453,TraderTwo,Tick,2652,2656,-4,4,153700,153600,24077,-365977,-366377,OK
300.797,TraderOne,Tick,2617,2613,4,-4,153700,153600,46013,-187213,-186813,OK
300.797,TraderTwo,Tick,2652,2656,-4,4,153700,153600,24077,-365977,-366377,OK
300.969,TraderOne,Tick,2617,2623,-6,6,153800,153600,45859,-187059,-188259,OK
300.969,TraderTwo,Tick,2662,2656,6,-6,153800,153600,24385,-367285,-366085,OK
301.281,TraderOne,Tick,2627,2623,4,-4,153800,153700,45705,-187905,-187505,OK
301.281,TraderTwo,Tick,2662,2666,-4,4,153800,153700,24693,-367593,-367993,OK
301.5,TraderOne,Tick,2627,2633,-6,6,153700,153600,46012,-188212,-188812,OK
301.5,TraderTwo,Tick,2672,2666,6,-6,153700,153600,24539,-368439,-367839,OK
301.766,TraderOne,Tick,2637,2633,4,-4,153600,153600,45858,-189058,-189058,OK
301.766,TraderTwo,Tick,2672,2676,-4,4,153600,153600,24846,-368746,-368746,OK
301.969,TraderOne,Tick,2637,2643,-6,6,153600,153600,46165,-189365,-189365,OK
301.969,TraderTwo,Tick,2682,2676,6,-6,153600,153600,24692,-369592,-369592,OK
302.266,TraderOne,Tick,2637,2643,-6,6,153600,153600,46165,-189365,-189365,OK
302.266,TraderTwo,Tick,2682,2676,6,-6,153600,153600,24692,-369592,-369592,OK
302.484,TraderOne,Tick,2647,2643,4,-4,153700,153600,46472,-190672,-190272,OK
